adult,belongs_to_collection,budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,vote_average,vote_count
0,0.0066844919786096255,0,0.009868421052631578,0.0,4.220058,0.06670272219217595,0.0,1996.0,21302121.0,86.0,0.0,5.4,51.0
0,0.0066844919786096255,0,0.34868421052631576,0.0,3.186891,0.2424734090499369,0.0,1996.0,258263.0,102.0,0.0,6.3,30.0
0,0.0066844919786096255,50000000,0.3026315789473684,0.0,15.874491,0.243374797187669,0.0,1996.0,60209334.0,107.0,0.0,5.3,291.0
0,0.0066844919786096255,36000000,0.4046052631578947,0.0,10.034915,0.24427618532540113,0.0,1996.0,33459416.0,98.0,0.0,6.9,892.0
0,0.0066844919786096255,6000000,0.3388157894736842,0.0,6.593011,0.24517757346313324,0.0,1996.0,22231658.0,121.0,0.0,6.7,152.0
0,0.2606951871657754,13000000,0.6447368421052632,0.0,6.554679,0.03695691364701641,0.0,1996.0,17917287.0,84.0,0.3523035230352304,5.2,119.0
0,0.5280748663101604,15000000,0.631578947368421,0.0,3.450402,0.24607896160086534,0.0,1996.0,5600000.0,87.0,0.013550135501355014,5.0,63.0
0,0.0066844919786096255,6000000,0.14802631578947367,0.0,1.19589,0.24698034973859745,0.0,1996.0,12643776.0,117.0,0.0,6.8,17.0
0,0.5347593582887701,50000000,0.6480263157894737,0.0,12.229381,0.24788173787632956,0.0,1996.0,42277365.0,97.0,0.0,5.6,381.0
0,0.0066844919786096255,2962051,0.37171052631578944,0.0,4.797674,0.24878312601406166,0.0,1996.0,3011195.0,108.0,0.013550135501355014,6.6,97.0
0,0.0066844919786096255,45000000,0.006578947368421052,0.0,6.24966,0.23886785649900846,0.0,1996.0,53854588.0,135.0,0.0,5.9,152.0
0,0.0066844919786096255,200000,0.6513157894736842,0.0,0.124273,0.24968451415179377,0.21406727828746178,1991.0,300000.0,109.0,0.0,6.0,1.0
0,0.5414438502673796,6000000,0.03289473684210526,0.0,41.109264,0.2505859022895259,0.0,1972.0,245066411.0,175.0,0.35907859078590787,8.5,6024.0
0,0.5481283422459893,900000,0.6546052631578947,0.23255813953488372,6.751864,0.251487290427258,0.06880733944954129,1992.0,20483423.0,95.0,0.3658536585365854,6.7,109.0
0,0.0066844919786096255,500000,0.21052631578947367,0.0,1.143656,0.2523886785649901,0.0,1996.0,431326.0,88.0,0.0,6.3,9.0
0,0.0066844919786096255,4500000,0.6578947368421052,0.0,12.449574,0.2532900667027222,0.0,1996.0,7011317.0,108.0,0.0,6.9,203.0
0,0.0066844919786096255,60000000,0.4013157894736842,0.0,7.699967,0.2541914548404543,0.3669724770642202,1997.0,33956608.0,110.0,0.0,5.8,130.0
0,0.0066844919786096255,40000000,0.6611842105263157,0.0,12.725343,0.01712637461691004,0.0,1996.0,49627779.0,96.0,0.0,4.6,148.0
0,0.0066844919786096255,25000000,0.6644736842105263,0.0,7.859132,0.1838831800973499,0.0,1996.0,22611954.0,84.0,0.0,5.4,164.0
0,0.5548128342245989,5000000,0.6677631578947368,0.0,8.768288,0.03695691364701641,0.0,1995.0,15116634.0,88.0,0.0,5.0,173.0
0,0.0066844919786096255,2540800,0.6710526315789473,0.0,11.064858,0.07661799170722913,0.0,1952.0,7200000.0,103.0,0.0,7.9,747.0
0,0.0066844919786096255,2723903,0.6743421052631579,0.0,5.565203,0.2550928429781864,0.0,1951.0,4500000.0,113.0,0.3726287262872629,6.9,133.0
0,0.0066844919786096255,2500000,0.006578947368421052,0.0,10.879289,0.2559942311159185,0.0,1961.0,9500000.0,110.0,0.3794037940379404,7.6,1082.0
0,0.0066844919786096255,2479000,0.6776315789473684,0.0,18.20822,0.2568956192536506,0.0,1958.0,28000000.0,128.0,0.0,8.0,1162.0
0,0.0066844919786096255,1000000,0.1907894736842105,0.0,17.911314,0.03875968992248062,0.0,1954.0,36764313.0,112.0,0.0,8.2,1531.0
0,0.0066844919786096255,325000,0.08881578947368421,0.0,6.465257,0.17036235803136832,0.0,1934.0,4500000.0,105.0,0.0,7.7,283.0
0,0.0066844919786096255,4000000,0.6809210526315789,0.0,12.410427,0.07661799170722913,0.0,1959.0,13275000.0,136.0,0.0,7.8,1062.0
0,0.0066844919786096255,3000000,0.006578947368421052,0.0,11.994281,0.2577970073913827,0.0,1960.0,25000000.0,125.0,0.0,8.1,498.0
0,0.0066844919786096255,2883848,0.08881578947368421,0.0,11.845107,0.25869839552911483,0.0,1959.0,25000000.0,122.0,0.0,8.0,835.0
0,0.0066844919786096255,4000000,0.6842105263157894,0.0,7.098731,0.1838831800973499,0.0,1963.0,13474588.0,113.0,0.38617886178861793,7.7,351.0
0,0.0066844919786096255,878000,0.03618421052631579,0.0,13.916101,0.1577429241031188,0.0,1942.0,10462500.0,102.0,0.3929539295392954,7.9,1462.0
0,0.0066844919786096255,375000,0.6875,0.0,5.782544,0.1577429241031188,0.0,1941.0,1000000.0,100.0,0.0,7.8,435.0
0,0.0066844919786096255,17000000,0.6907894736842105,0.0,12.494394,0.1577429241031188,0.0,1964.0,72070731.0,170.0,0.0,7.4,361.0
0,0.0066844919786096255,2238813,0.006578947368421052,0.0,7.359741,0.03875968992248062,0.0,1954.0,10000000.0,113.0,0.2506775067750678,7.4,284.0
0,0.0066844919786096255,1500000,0.08881578947368421,0.0,11.954806,0.03875968992248062,0.0,1953.0,12000000.0,119.0,0.2506775067750678,7.8,502.0
0,0.0066844919786096255,2777000,0.694078947368421,0.0,22.064932,0.25959978366684694,0.0,1939.0,33754967.0,102.0,0.0,7.4,1689.0
0,0.0066844919786096255,4000000,0.6282894736842105,0.0,14.240357,0.26050117180457905,0.0,1939.0,400176459.0,238.0,0.0,7.7,995.0
0,0.0066844919786096255,1752000,0.06907894736842105,0.0,11.709777,0.03875968992248062,0.0,1950.0,5000000.0,110.0,0.0,8.2,533.0
0,0.0066844919786096255,839727,0.6973684210526315,0.0,15.811921,0.26140255994231115,0.0,1941.0,23217674.0,119.0,0.0,8.0,1244.0
0,0.5614973262032086,10500000,0.700657894736842,0.0,22.494622,0.26230394808004326,0.045871559633027525,1968.0,68700000.0,149.0,0.12195121951219513,7.9,3075.0
0,0.0066844919786096255,1400000,0.06907894736842105,0.0,12.06308,0.0018027762754642149,0.0,1950.0,63463.0,138.0,0.006775067750677507,8.0,367.0
0,0.0066844919786096255,1688000,0.14802631578947367,0.0,5.076649,0.07661799170722913,0.0,1939.0,2270000.0,133.0,0.006775067750677507,6.4,26.0
0,0.0066844919786096255,1288000,0.7039473684210525,0.0,8.590813,0.26320533621777537,0.0,1940.0,6000000.0,130.0,0.006775067750677507,7.7,346.0
0,0.0066844919786096255,2000000,0.34539473684210525,0.0,10.135111,0.26410672435550747,0.0,1946.0,24464742.0,102.0,0.0,7.8,345.0
0,0.0066844919786096255,1500000,0.1907894736842105,0.0,5.47596,0.26320533621777537,0.0,1945.0,7000000.0,111.0,0.0,7.3,166.0
0,0.0066844919786096255,2500000,0.7072368421052632,0.0,5.490505,0.03875968992248062,0.0,1955.0,8750000.0,106.0,0.0880758807588076,7.1,299.0
0,0.0066844919786096255,1365000,0.08881578947368421,0.0,5.120036,0.07661799170722913,0.0,1939.0,2279000.0,110.0,0.0,7.3,77.0
0,0.0066844919786096255,2033000,0.7105263157894737,0.0,10.685036,0.1577429241031188,0.0,1938.0,3981000.0,102.0,0.0,7.6,170.0
0,0.0066844919786096255,1020000,0.7039473684210525,0.0,9.884516,0.0018027762754642149,0.0,1944.0,2000000.0,88.0,0.0,7.6,173.0
0,0.0066844919786096255,609000,0.6710526315789473,0.0,7.122093,0.26410672435550747,0.0,1935.0,3202000.0,101.0,0.2506775067750678,7.4,62.0
0,0.0066844919786096255,5400000,0.7138157894736842,0.0,10.864284,0.1577429241031188,0.0,1956.0,35000000.0,201.0,0.013550135501355014,7.5,169.0
0,0.0066844919786096255,1,0.06907894736842105,0.0,6.42883,0.1577429241031188,0.0,1955.0,5.0,115.0,0.0,7.5,163.0
0,0.5681818181818181,226408,0.7171052631578947,0.0,10.573867,0.07661799170722913,0.0,1934.0,1423000.0,93.0,0.0,7.4,97.0
0,0.0066844919786096255,6000000,0.7203947368421052,0.0,6.164226,0.2650081124932396,0.0,1956.0,42000000.0,167.0,0.1964769647696477,6.5,85.0
0,0.0066844919786096255,3180000,0.2730263157894737,0.0,15.031588,0.2659095006309717,0.0,1946.0,9644124.0,130.0,0.0,8.0,1103.0
0,0.0066844919786096255,1500000,0.14802631578947367,0.0,8.168694,0.01352082206598161,0.0,1939.0,9600000.0,129.0,0.0,7.9,245.0
0,0.5748663101604278,114000,0.5427631578947368,0.0,14.384198,0.2668108887687038,0.0,1968.0,30000000.0,96.0,0.0,7.5,591.0
0,0.0066844919786096255,1300000,0.7236842105263157,0.0,6.636872,0.2677122769064359,0.00764525993883792,1951.0,10750000.0,105.0,0.3997289972899729,7.4,232.0
0,0.0066844919786096255,3000000,0.03618421052631579,0.0,11.794846,0.268613665044168,0.0,1958.0,17570324.0,108.0,0.0,7.6,168.0
0,0.0066844919786096255,0,0.33223684210526316,0.0,0.912955,0.07661799170722913,0.3746177370030581,1954.0,105.0,116.0,0.05420054200542006,5.1,9.0
0,0.0066844919786096255,4,0.6282894736842105,0.0,1.914697,0.03875968992248062,0.0,1932.0,25.0,89.0,0.0,6.2,29.0
0,0.0066844919786096255,0,0.06907894736842105,0.0,1.463219,0.2695150531819001,0.382262996941896,1997.0,3028094.0,95.0,0.40650406504065045,5.0,8.0
0,0.0066844919786096255,0,0.03618421052631579,0.0,1.262649,0.2704164413196322,0.09174311926605505,1997.0,294064.0,103.0,0.0,4.8,6.0
0,0.0066844919786096255,25000000,0.01644736842105263,0.0,7.370163,0.01352082206598161,0.0,1996.0,51702483.0,100.0,0.0,5.3,104.0
0,0.0066844919786096255,28000000,0.26973684210526316,0.0,6.728199,0.1667568054804399,0.38990825688073394,1996.0,16900000.0,132.0,0.0,6.8,98.0
0,0.0066844919786096255,0,0.26973684210526316,0.0,6.746475,0.09464575446187128,0.0,1996.0,8538318.0,94.0,0.0,4.9,11.0
0,0.0066844919786096255,67000000,0.013157894736842105,0.0,11.845918,0.2713178294573643,0.0,1996.0,47267001.0,101.0,0.0,6.2,263.0
0,0.0066844919786096255,9000000,0.4605263157894737,0.0,6.85606,0.01712637461691004,0.0,1996.0,41590886.0,118.0,0.0,6.9,66.0
0,0.0066844919786096255,2300000,0.7269736842105263,0.0,2.781581,0.27221921759509643,0.0,1996.0,49620.0,88.0,0.013550135501355014,6.2,29.0
0,0.0066844919786096255,38000000,0.26973684210526316,0.0,4.990506,0.27312060573282854,0.0,1996.0,17380126.0,118.0,0.0,5.7,80.0
0,0.5815508021390374,0,0.7302631578947368,0.0,5.511475,0.27402199387056064,0.0,1996.0,22955097.0,104.0,0.0,5.3,99.0
0,0.0066844919786096255,50000000,0.1381578947368421,0.0,3.998494,0.27492338200829275,0.0,1996.0,22540359.0,113.0,0.40650406504065045,5.9,62.0
0,0.5882352941176471,0,0.7335526315789473,0.0,7.151691,0.19830539030106364,0.0,1975.0,20000000.0,97.0,0.0,6.5,60.0
0,0.0066844919786096255,5000000,0.7368421052631579,0.0,8.722406,0.19830539030106364,0.0,1954.0,28200000.0,127.0,0.0,6.9,160.0
0,0.0066844919786096255,14000000,0.009868421052631578,0.0,8.30721,0.27402199387056064,0.0,1993.0,154864401.0,98.0,0.41327913279132794,6.8,510.0
0,0.0066844919786096255,0,0.06578947368421052,0.0,10.892812,0.09554714259960338,0.0,1994.0,50236831.0,102.0,0.42005420054200543,5.7,124.0
0,0.5949197860962566,2900000,0.7401315789473684,0.0,14.436858,0.20010816657652786,0.0,1950.0,263591415.0,74.0,0.0,6.8,1760.0
0,0.0066844919786096255,3000000,0.5361842105263157,0.0,10.636458,0.19830539030106364,0.0,1963.0,22182353.0,79.0,0.0,6.9,935.0
0,0.0066844919786096255,48000000,0.1611842105263158,0.0,10.639244,0.03515413737155219,0.0,1991.0,390493908.0,143.0,0.0,6.6,937.0
0,0.0066844919786096255,6000000,0.4046052631578947,0.0,15.11549,0.19830539030106364,0.0,1964.0,102272727.0,139.0,0.0,7.4,1217.0
0,0.0066844919786096255,812000,0.5361842105263157,0.0,14.655879,0.20010816657652786,0.0,1941.0,1600000.0,64.0,0.0,6.8,1206.0
0,0.0066844919786096255,20000000,0.7434210526315789,0.0,10.362012,0.19830539030106364,0.0,1971.0,17900000.0,117.0,0.0,6.8,260.0
0,0.0066844919786096255,3000000,0.7467105263157894,0.0,16.488937,0.20010816657652786,0.0,1951.0,572000000.0,75.0,0.0,7.0,1557.0
0,0.6016042780748663,12000000,0.08223684210526315,0.0,10.197106,0.19830539030106364,0.0,1981.0,29800000.0,82.0,0.0,7.0,884.0
0,0.0066844919786096255,8200000,0.6907894736842105,0.0,9.06773,0.27582477014602486,0.0,1965.0,286214286.0,174.0,0.426829268292683,7.4,966.0
0,0.13368983957219252,28000000,0.19407894736842105,0.0,16.640522,0.27672615828375696,0.0,1988.0,140767956.0,131.0,0.43360433604336046,7.5,4005.0
0,0.06684491978609626,10000000,0.5493421052631579,0.0,6.685948,0.27762754642148907,0.1834862385321101,1992.0,32101000.0,108.0,0.0,5.4,198.0
0,0.0066844919786096255,4500000,0.06907894736842105,0.0,11.223572,0.2785289345592212,0.39755351681957185,1996.0,13417292.0,142.0,0.0,7.1,127.0
0,0.0066844919786096255,0,0.14802631578947367,0.0,8.685761,0.2794303226969533,0.0,1996.0,34585416.0,108.0,0.0,6.8,230.0
0,0.0066844919786096255,0,0.03618421052631579,0.0,3.263681,0.2803317108346854,0.0,1996.0,4137645.0,93.0,0.0,5.1,13.0
0,0.0066844919786096255,16000000,0.03618421052631579,0.0,2.167132,0.2812330989724175,0.0,1996.0,1985001.0,125.0,0.3523035230352304,5.3,21.0
0,0.0066844919786096255,0,0.006578947368421052,0.0,5.766163,0.28213448711014966,0.08409785932721713,1996.0,1500000.0,90.0,0.0,7.3,76.0
0,0.0066844919786096255,65000000,0.75,0.0,14.482345,0.28303587524788176,0.0,1996.0,89456761.0,120.0,0.0,6.4,323.0
0,0.0066844919786096255,50000000,0.1611842105263158,0.0,10.789928,0.28393726338561387,0.40519877675840976,1996.0,75000000.0,109.0,0.0,6.4,238.0
0,0.0066844919786096255,2400000,0.06907894736842105,0.0,5.230661,0.284838651523346,0.0,1996.0,5731103.0,120.0,0.0,7.0,11.0
0,0.0066844919786096255,45000000,0.19407894736842105,0.0,3.733574,0.008112493239588967,0.0,1997.0,2154540.0,103.0,0.05420054200542006,4.0,12.0
0,0.0066844919786096255,7000000,0.03618421052631579,0.0,3.379677,0.2857400396610781,0.08409785932721713,1996.0,405000.0,123.0,0.33875338753387535,6.6,38.0
0,0.0066844919786096255,14500000,0.03618421052631579,0.0,11.774061,0.2866414277988102,0.0,1996.0,147298761.0,120.0,0.0,6.7,1406.0
0,0.0066844919786096255,200000,0.08881578947368421,0.0,6.578025,0.2875428159365423,0.0,1996.0,4505922.0,94.0,0.0,6.8,255.0
0,0.0066844919786096255,44000000,0.11513157894736842,0.0,9.198283,0.2884442040742744,0.0,1996.0,165615285.0,147.0,0.0,7.3,729.0
0,0.0066844919786096255,3000000,0.7532894736842105,0.0,12.416635,0.2893455922120065,0.0,1971.0,4000000.0,100.0,0.3726287262872629,7.4,826.0
0,0.0066844919786096255,2000000,0.756578947368421,0.0,6.048904,0.2902469803497386,0.0,1973.0,18344729.0,89.0,0.1829268292682927,7.0,206.0
0,0.0066844919786096255,2000000,0.009868421052631578,0.0,4.331819,0.2911483684874707,0.0,1971.0,11833696.0,82.0,0.16937669376693767,6.7,167.0
0,0.0066844919786096255,7500000,0.381578947368421,0.0,11.400353,0.2920497566252028,0.00764525993883792,1988.0,62493712.0,108.0,0.44037940379403795,7.1,576.0
0,0.0066844919786096255,4000000,0.009868421052631578,0.0,10.714173,0.29295114476293493,0.08409785932721713,1979.0,20045115.0,94.0,0.0,7.7,1230.0
0,0.0066844919786096255,0,0.6710526315789473,0.0,5.378996,0.29385253290066704,0.00764525993883792,1982.0,28215453.0,132.0,0.006775067750677507,6.9,89.0
0,0.0066844919786096255,12000000,0.7598684210526315,0.0,4.473327,0.1577429241031188,0.0,1965.0,25333333.0,160.0,0.2506775067750678,7.2,64.0
0,0.0066844919786096255,2500000,0.1381578947368421,0.0,12.109198,0.29475392103839915,0.0,1967.0,50700000.0,111.0,0.0,7.6,384.0
0,0.0066844919786096255,1400000,0.07894736842105263,0.0,7.853231,0.1577429241031188,0.0,1954.0,3000000.0,104.0,0.0,7.9,539.0
0,0.6082887700534759,6000000,0.763157894736842,0.0,14.044122,0.29565530917613125,0.0,1987.0,213954274.0,100.0,0.0,7.1,1371.0
0,0.0066844919786096255,1200000,0.7664473684210525,0.0,12.22034,0.29655669731386336,0.0,1992.0,14661007.0,99.0,0.0,8.1,3821.0
0,0.0066844919786096255,6000000,0.7697368421052632,0.0,18.206972,0.29745808545159547,0.00764525993883792,1986.0,138530565.0,120.0,0.4471544715447155,7.5,1236.0
0,0.6149732620320856,6500000,0.009868421052631578,0.0,8.051891,0.2983594735893276,0.0,1989.0,30218387.0,97.0,0.0,6.4,255.0
0,0.6216577540106951,49000000,0.7730263157894737,0.0,16.628427,0.2992608617270597,0.022935779816513763,1992.0,352927224.0,127.0,0.0,6.5,869.0
0,0.0066844919786096255,38000000,0.6513157894736842,0.0,7.829619,0.3001622498647918,0.0,1991.0,34416893.0,140.0,0.0,6.7,285.0
0,0.0066844919786096255,3705538,0.7763157894736842,0.0,7.404329,0.3010636380025239,0.4128440366972477,1992.0,62548947.0,112.0,0.0,6.9,180.0
0,0.0066844919786096255,12500000,0.7796052631578947,0.0,6.792215,0.301965026140256,0.0,1992.0,10725228.0,100.0,0.0,7.5,330.0
0,0.0066844919786096255,12000000,0.03618421052631579,0.0,15.417202,0.3028664142779881,0.00764525993883792,1982.0,30036000.0,151.0,0.453929539295393,7.4,149.0
0,0.0066844919786096255,10500000,0.7828947368421052,0.0,19.358546,0.02523886785649901,0.0,1982.0,792965326.0,115.0,0.0,7.3,3359.0
0,0.0066844919786096255,60000000,0.1611842105263158,0.0,7.046753,0.3037678024157202,0.0,1990.0,157920733.0,107.0,0.0,5.9,359.0
0,0.0066844919786096255,15000000,0.7861842105263157,0.0,20.301019,0.03875968992248062,0.0,1986.0,356830601.0,110.0,0.0,6.7,1736.0
0,0.0066844919786096255,0,0.16776315789473684,0.0,0.51063,0.3046691905534523,0.0,1996.0,1910.0,97.0,0.0,6.8,5.0
0,0.0066844919786096255,1800000,0.06907894736842105,0.0,7.301719,0.3055705786911844,0.0,1951.0,8000000.0,125.0,0.0,7.6,291.0
0,0.0066844919786096255,12500000,0.1381578947368421,0.0,2.772039,0.30647196682891653,0.0,1996.0,1227324.0,99.0,0.46070460704607047,7.3,31.0
0,0.0066844919786096255,36000000,0.06907894736842105,0.0,9.178371,0.30737335496664864,0.0,1996.0,20300385.0,129.0,0.0,6.8,257.0
0,0.0066844919786096255,0,0.06907894736842105,0.0,12.252186,0.1838831800973499,0.0,1981.0,19255967.0,109.0,0.0,7.3,101.0
0,0.6283422459893048,5000000,0.7894736842105263,0.0,6.501177,0.30827474310438074,0.08409785932721713,1975.0,41833347.0,113.0,0.0,6.7,138.0
0,0.0066844919786096255,6788000,0.7927631578947368,0.0,7.88101,0.05588606453939066,0.00764525993883792,1991.0,13878334.0,103.0,0.0,5.9,107.0
0,0.0066844919786096255,70000000,0.7960526315789473,0.0,9.809585,0.30917613124211285,0.0,1989.0,90000098.0,139.0,0.0,7.1,822.0
0,0.0066844919786096255,1000000,0.5427631578947368,0.0,9.194572,0.31007751937984496,0.0,1980.0,21378361.0,89.0,0.0,6.4,318.0
0,0.5347593582887701,6000000,0.7993421052631579,0.0,10.124544,0.31097890751757706,0.0,1981.0,50244700.0,99.0,0.0,6.9,720.0
0,0.6350267379679144,1000000,0.8026315789473684,0.0,6.715512,0.31188029565530917,0.0,1981.0,17985893.0,91.0,0.0,6.4,165.0
0,0.0066844919786096255,400000,0.8059210526315789,0.0,10.43389,0.3127816837930413,0.08409785932721713,1975.0,5028948.0,91.0,0.467479674796748,7.8,1742.0
0,0.0066844919786096255,0,0.33223684210526316,0.0,1.068288,0.3136830719307734,0.42048929663608564,1996.0,127251.0,79.0,0.0,6.8,12.0
0,0.0066844919786096255,0,0.18421052631578946,0.813953488372093,0.001223,0.3145844600685055,0.16819571865443425,1996.0,2035470.0,96.0,0.0,0.0,0.0
0,0.0066844919786096255,0,0.18421052631578946,0.0,3.60795,0.3154858482062376,0.0,1996.0,2666118.0,89.0,0.0,7.3,54.0
0,0.0066844919786096255,7000000,0.5427631578947368,0.0,2.661026,0.3163872363439697,0.0,1996.0,1100000.0,80.0,0.0,5.7,33.0
0,0.0066844919786096255,0,0.18421052631578946,0.0,0.075885,0.04777357129980169,0.00764525993883792,1990.0,269823.0,98.0,0.0,6.0,2.0
0,0.0066844919786096255,0,0.03618421052631579,1.2790697674418605,14.177005,0.3172886244817018,0.42813455657492355,1988.0,11990401.0,124.0,0.4742547425474255,8.2,834.0
0,0.0066844919786096255,4000000,0.8092105263157894,0.11627906976744186,12.565447,0.3181900126194339,0.3287461773700306,1991.0,1794187.0,99.0,0.481029810298103,7.4,320.0
0,0.0066844919786096255,0,0.26973684210526316,0.11627906976744186,9.661817,0.319091400757166,0.43577981651376146,1991.0,1999955.0,97.0,0.48780487804878053,7.3,154.0
0,0.0066844919786096255,0,0.33223684210526316,0.0,2.400185,0.31999278889489813,0.08409785932721713,1991.0,13200170.0,89.0,0.2506775067750678,6.9,25.0
0,0.0066844919786096255,0,0.1381578947368421,0.0,10.809693,0.32089417703263023,0.0,1990.0,13446769.0,110.0,0.0,6.5,112.0
0,0.0066844919786096255,27000000,0.6282894736842105,0.0,15.564161,0.32179556517036234,0.00764525993883792,1996.0,231976425.0,162.0,0.494579945799458,7.0,559.0
0,0.0066844919786096255,0,0.8125,1.2790697674418605,5.557759,0.32269695330809445,0.4434250764525994,1991.0,4532791.0,96.0,0.5013550135501356,7.4,157.0
0,0.0066844919786096255,645180,0.06907894736842105,0.0,5.841931,0.32359834144582655,0.38990825688073394,1989.0,14743391.0,103.0,0.0,7.5,208.0
0,0.0066844919786096255,3000000,0.006578947368421052,0.0,3.233531,0.32449972958355866,0.2217125382262997,1992.0,33946224.0,94.0,0.06775067750677508,6.2,83.0
0,0.0066844919786096255,4,0.8157894736842105,0.0,1.325299,0.32540111772129077,0.0,1991.0,29.0,119.0,0.006775067750677507,6.3,32.0
0,0.0066844919786096255,500000,0.18421052631578946,0.0,4.101295,0.04777357129980169,0.0,1990.0,3779620.0,71.0,0.0,8.2,67.0
0,0.0066844919786096255,3000000,0.06907894736842105,0.0,35.529554,0.3263025058590229,0.0,1975.0,108981275.0,133.0,0.0,8.3,3001.0
0,0.6417112299465241,0,0.009868421052631578,0.0,7.194364,0.03875968992248062,0.0,1978.0,41590893.0,86.0,0.0,6.7,201.0
0,0.22058823529411764,18000000,0.28618421052631576,0.0,19.470959,0.09915269515053182,0.0,1980.0,538400000.0,124.0,0.0,8.2,5998.0
0,0.0066844919786096255,16000000,0.819078947368421,0.0,15.15267,0.327203893996755,0.0,1987.0,30857814.0,98.0,0.0,7.6,1518.0
0,0.6483957219251337,18000000,0.25,0.0,19.901576,0.3281052821344871,0.0,1981.0,389925971.0,115.0,0.508130081300813,7.7,3949.0
0,0.6550802139037433,18500000,0.8223684210526315,0.0,21.761179,0.3290066702722192,0.00764525993883792,1986.0,183316455.0,137.0,0.0,7.7,3282.0
0,0.6617647058823529,1200000,0.825657894736842,1.2790697674418605,16.788787,0.3299080584099513,0.4510703363914373,1966.0,6000000.0,161.0,0.4742547425474255,8.1,2371.0
0,0.0066844919786096255,350000,0.06907894736842105,0.0,16.503959,0.3308094465476834,0.0,1957.0,1000000.0,96.0,0.0,8.2,2130.0
0,0.0066844919786096255,15000000,0.8289473684210525,0.0,10.893332,0.3317108346854155,0.08409785932721713,1962.0,69995385.0,216.0,0.5149051490514905,7.8,870.0
0,0.0066844919786096255,2200000,0.8322368421052632,0.0,17.112594,0.3326122228231476,0.00764525993883792,1971.0,26589000.0,136.0,0.0,8.0,3432.0
0,0.0066844919786096255,2000000,0.1381578947368421,0.0,14.284787,0.1838831800973499,0.0,1962.0,13129846.0,129.0,0.0,7.9,676.0
0,0.0066844919786096255,31500000,0.2532894736842105,0.0,13.5963,0.3335136109608798,0.0,1979.0,89460381.0,153.0,0.521680216802168,8.0,2112.0
0,0.0066844919786096255,5000000,0.825657894736842,1.2790697674418605,15.589351,0.3344149990986119,0.4587155963302752,1968.0,5321508.0,175.0,0.0,8.1,1160.0
0,0.22058823529411764,32350000,0.28618421052631576,0.0,14.586087,0.09915269515053182,0.0,1983.0,572700000.0,135.0,0.0,7.9,4763.0
0,0.0066844919786096255,2500000,0.8355263157894737,0.813953488372093,6.357321,0.335316387236344,0.46636085626911317,1987.0,3200000.0,128.0,0.3726287262872629,7.5,256.0
0,0.0066844919786096255,0,0.7730263157894737,0.0,8.513889,0.3362177753740761,0.08409785932721713,1949.0,596349.0,104.0,0.5284552845528455,7.9,431.0
0,0.0066844919786096255,25000000,0.03289473684210526,0.0,15.424092,0.3371191635118082,0.0,1990.0,46836394.0,145.0,0.46070460704607047,8.2,3211.0
0,0.6550802139037433,11000000,0.8223684210526315,0.0,23.37742,0.3380205516495403,0.045871559633027525,1979.0,104931801.0,117.0,0.013550135501355014,7.9,4564.0
0,0.0066844919786096255,11500000,0.8388157894736842,1.0465116279069768,12.250232,0.3389219397872724,0.4740061162079511,1985.0,4069653.0,162.0,0.33197831978319786,7.9,349.0
0,0.6684491978609626,806948,0.8421052631578947,0.0,36.826309,0.3398233279250045,0.0,1960.0,32000000.0,109.0,0.0,8.3,2405.0
0,0.6751336898395722,27000000,0.8453947368421052,0.0,10.076901,0.1838831800973499,0.0,1980.0,115229890.0,133.0,0.0,7.5,1092.0
0,0.5414438502673796,13000000,0.03289473684210526,0.0,36.629307,0.34072471606273663,0.0,1974.0,47542841.0,200.0,0.5352303523035231,8.3,3418.0
0,0.0066844919786096255,17000000,0.2532894736842105,0.0,13.94148,0.34162610420046874,0.00764525993883792,1987.0,46357676.0,116.0,0.4471544715447155,7.9,2595.0
0,0.0066844919786096255,18000000,0.8486842105263157,0.0,12.677592,0.1577429241031188,0.0,1984.0,51973029.0,160.0,0.5420054200542006,7.8,1107.0
0,0.0066844919786096255,18000000,0.06907894736842105,0.0,8.868558,0.04957634757526591,0.0,1980.0,23000000.0,129.0,0.0,7.7,968.0
0,0.0066844919786096255,4000000,0.006578947368421052,0.0,18.146043,0.04957634757526591,0.0,1977.0,38251425.0,93.0,0.3523035230352304,7.8,1044.0
0,0.0066844919786096255,27000000,0.37171052631578944,0.0,14.902397,0.34252749233820085,0.0,1983.0,21500000.0,193.0,0.12195121951219513,7.4,241.0
0,0.0066844919786096255,14000000,0.8519736842105262,0.813953488372093,8.80338,0.34342888047593295,0.3134556574923547,1981.0,85000000.0,149.0,0.5487804878048781,7.9,623.0
0,0.6818181818181818,5500000,0.1282894736842105,0.0,12.016821,0.1838831800973499,0.0,1973.0,159616327.0,129.0,0.0,7.9,639.0
0,0.4144385026737968,6400000,0.5230263157894737,0.0,19.293562,0.34433026861366506,0.00764525993883792,1984.0,78371200.0,108.0,0.0,7.4,4208.0
0,0.0066844919786096255,3000000,0.631578947368421,0.0,13.645568,0.34523165675139716,0.16055045871559634,1992.0,242623.0,104.0,0.0,7.4,388.0
0,0.0066844919786096255,18000000,0.8552631578947368,0.0,7.521346,0.34613304488912927,0.0,1989.0,26828365.0,122.0,0.0,7.4,391.0
